Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate,ShipDate,Product cat,Product Subcat,ProductID
CA-2019-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.220800000000001,3.3696,6.48,2019-01-31,2019-02-05,OFF,PA,10003177
CA-2019-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,12.2682,17.78,2019-01-31,2019-02-05,FUR,FU,10003799
CA-2019-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,8.4048,16.48,2019-01-31,2019-02-05,OFF,BI,10002852
US-2021-109484,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.6999999999999998,-3.788,9.47,18.94,2021-11-06,2021-11-12,OFF,BI,10004738
CA-2021-161018,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,7.9982,13.79,2021-11-09,2021-11-11,FUR,FU,10000629
CA-2021-157833,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,11.1176,21.38,2021-06-17,2021-06-20,OFF,BI,10001721
CA-2020-149223,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.87999999999998,6,0.0,22.58519999999999,9.2158,12.98,2020-09-06,2020-09-11,OFF,AP,10000358
CA-2020-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.61839999999999,6.0008,11.54,2020-08-29,2020-09-02,OFF,PA,10003256
CA-2020-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.797300000000012,35.5911,39.99,2020-08-29,2020-09-02,TEC,AC,10001767
CA-2020-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,1.6092,2.98,2020-08-29,2020-09-02,OFF,BI,10002609
CA-2020-129903,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,3.0498,5.98,2020-12-01,2020-12-04,OFF,PA,10004040
US-2019-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.87580000000001,44.2953,49.77,2019-11-13,2019-11-17,TEC,AC,10001552
US-2019-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.83850000000001,35.3995,42.65,2019-11-13,2019-11-17,FUR,FU,10004006
US-2019-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882000000000005,3,0.6999999999999998,-25.8174,20.8998,40.98,2019-11-13,2019-11-17,OFF,BI,10002794
CA-2021-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11200000000001,8,0.2,17.6016,7.0638,11.58,2021-11-23,2021-11-28,TEC,AC,10003499
CA-2021-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.099399999999999,25.8926,34.99,2021-11-23,2021-11-28,TEC,PH,10002844
CA-2021-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2.2302,4.13,2021-11-23,2021-11-28,OFF,AR,10000390
CA-2019-129476,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.99199999999996,54.3936,84.98999999999998,2019-10-15,2019-10-20,TEC,AC,10000844
CA-2021-146780,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,15.5252,20.98,2021-12-25,2021-12-30,FUR,FU,10001934
CA-2020-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.95999999999998,2,0.0,22.78799999999999,26.586,37.98,2020-11-03,2020-11-10,OFF,AR,10000380
CA-2020-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2.3154,4.54,2020-11-03,2020-11-10,OFF,BI,10003981
CA-2018-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,1.8258,3.58,2018-08-25,2018-08-27,OFF,FA,10000621
CA-2018-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.720000000000001,2,0.2,1.652,1.534,2.95,2018-08-25,2018-08-27,OFF,EN,10002600
CA-2018-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,5.4945,9.99,2018-08-25,2018-08-27,OFF,PA,10004965
CA-2018-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,14.4054,27.18,2018-08-25,2018-08-27,OFF,EN,10002504
CA-2019-110457,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.5299999999999,3,0.0,165.3813,207.3829,262.51,2019-03-02,2019-03-06,FUR,TA,10001768
US-2019-136476,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.6999999999999998,-115.7156,273.5096,525.98,2019-04-05,2019-04-10,OFF,BI,10003650
CA-2020-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,9.5648,15.68,2020-06-12,2020-06-15,FUR,FU,10002157
CA-2020-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,4.2405,7.71,2020-06-12,2020-06-15,OFF,BI,10003910
CA-2020-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.436800000000005,27.1872,37.76,2020-06-12,2020-06-15,OFF,ST,10000777
CA-2020-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.75899999999999,7.029,12.78,2020-06-12,2020-06-15,OFF,EN,10002500
CA-2020-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,6.9012,9.72,2020-06-12,2020-06-15,TEC,PH,10003875
US-2018-152030,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.2999999999999999,-8.579400000000078,203.0458,285.98,2018-12-26,2018-12-28,FUR,CH,10004063
US-2018-134614,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.6820000000001,170.897,205.9,2018-09-20,2018-09-25,FUR,TA,10004534
US-2021-107272,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.6999999999999998,-1.8308,2.1094,3.98,2021-11-05,2021-11-12,OFF,BI,10003274
US-2021-107272,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.49899999999998,30.499,43.57,2021-11-05,2021-11-12,OFF,ST,10002974
US-2020-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146B,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.160199999999996,45.2921,50.89,2020-11-06,2020-11-10,FUR,CH,10001146B
US-2020-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.24159999999998,70.7728,79.51999999999998,2020-11-06,2020-11-10,FUR,FU,10003773
US-2021-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.96999999999999,5,0.4,-11.993999999999987,14.3928,19.99,2021-02-02,2021-02-05,TEC,PH,10002293
US-2021-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377B,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,24.47,48.94,2021-02-02,2021-02-05,OFF,PA,10002377B
US-2021-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.973199999999998,1.6092,2.98,2021-02-02,2021-02-05,OFF,FA,10002780
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,3.4736,6.68,2020-10-13,2020-10-19,OFF,PA,10001804
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,18.7832,35.44,2020-10-13,2020-10-19,OFF,PA,10001736
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149B,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2.016,2.88,2020-10-13,2020-10-19,OFF,AR,10001149B
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,1.0251,2.01,2020-10-13,2020-10-19,OFF,FA,10002988
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,16.5048,31.74,2020-10-13,2020-10-19,OFF,BI,10004781
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,7.905599999999998,10.98,2020-10-13,2020-10-19,OFF,SU,10001218
CA-2020-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,1.6016,3.08,2020-10-13,2020-10-19,FUR,FU,10001706
CA-2020-110366,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848B,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000000000001,2,0.2,10.349999999999993,36.225,51.75,2020-09-05,2020-09-07,FUR,FU,10004848B
CA-2021-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2.1462,2.94,2021-09-18,2021-09-23,OFF,AR,10000940
CA-2021-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.104200000000001,1.9186,3.62,2021-09-18,2021-09-23,OFF,EN,10004030
CA-2021-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,24.908,47.9,2021-09-18,2021-09-23,OFF,PA,10004327
CA-2021-155376,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,207.0594,279.81,2021-12-22,2021-12-27,OFF,AP,10001058
CA-2019-110744,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,93.1103,95.99,2019-09-07,2019-09-12,OFF,ST,10003656
CA-2018-110072,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.90959999999999,20.2446,29.34,2018-10-22,2018-10-28,FUR,FU,10000521
CA-2020-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,25.5135,34.95,2020-12-05,2020-12-09,TEC,PH,10000215
CA-2020-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.998799999999981,47.9904,49.99,2020-12-05,2020-12-09,TEC,PH,10001448
CA-2020-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.5519999999999,170.786,243.98,2020-12-05,2020-12-09,FUR,CH,10000454
CA-2020-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,18.1843,34.31,2020-12-05,2020-12-09,OFF,BI,10002735
CA-2020-158834,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.76599999999999,28.0308,39.48,2020-03-13,2020-03-16,OFF,AP,10000326
CA-2020-158834,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.238799999999992,93.9726,126.99,2020-03-13,2020-03-16,TEC,PH,10001254
CA-2019-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.27099999999999,4.587,8.34,2019-05-31,2019-06-02,OFF,PA,10001950
CA-2019-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.539199999999994,14.2452,26.38,2019-05-31,2019-06-02,OFF,PA,10002254
CA-2019-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.87999999999998,6,0.0,21.0288,9.9752,13.48,2019-05-31,2019-06-02,OFF,ST,10001590
CA-2019-118948,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,1.6133,2.21,2019-05-28,2019-06-03,OFF,AR,10001547
CA-2018-104269,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.476399999999934,203.0458,285.98,2018-03-01,2018-03-06,FUR,CH,10004063
CA-2020-114104,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,3.8743,7.309999999999999,2020-11-20,2020-11-24,OFF,LA,10002475
CA-2020-114104,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,101.2425,134.99,2020-11-20,2020-11-24,TEC,PH,10004536
CA-2020-162733,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,3.289,5.98,2020-05-11,2020-05-12,OFF,PA,10002751
CA-2019-119697,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,0.2,1.359599999999995,26.5122,33.99,2019-12-28,2019-12-31,TEC,AC,10003657
CA-2020-154508,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,3.0104,5.68,2020-11-16,2020-11-20,OFF,EN,10001990
CA-2020-113817,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,8.996,17.3,2020-11-07,2020-11-11,OFF,BI,10004002
CA-2018-139892,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936000000000002,3,0.2,2.7324,2.4012,4.14,2018-09-08,2018-09-12,OFF,AR,10004441
CA-2018-139892,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999998,8,0.4,-1359.992000000002,1189.993,1699.99,2018-09-08,2018-09-12,TEC,MA,10000822
CA-2018-139892,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,111.5209,114.97,2018-09-08,2018-09-12,OFF,ST,10000991
CA-2018-139892,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.2999999999999999,-24.858000000000168,196.102,276.2,2018-09-08,2018-09-12,FUR,CH,10004287
